evaluation,target,model,reduction,use_log_transform,rows,features,test_rows,mae,rmse,r2,relative_mae,feature_mode,include_benchmark_onehot,folds,mae_std,rmse_std,r2_std,relative_mae_std,groups
kfold,openroad_total_power,elasticnet_a0.001_l10.2,none,False,18,58,,0.08940985351131407,0.11118179498560785,-5415.2894467803835,13.537229511284318,ratios,False,5.0,0.07980550392415982,0.0835387749868067,9539.92129776827,20.906472897328154,
groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.001_l10.2,none,False,18,58,,0.06514148904546611,0.06705298983112684,-2.530487503991596,8.820802926736434,ratios,False,,0.047626576593026965,0.05286154545933468,,7.268134175207326,17.0
random_split,openroad_total_power,elasticnet_a0.001_l10.5,none,False,18,58,5.0,0.025803746698619602,0.03928819075556409,-0.6862784501784494,0.7947929125429556,ratios,False,,,,,,
kfold,openroad_total_power,elasticnet_a0.001_l10.5,none,False,18,58,,0.07874704208208448,0.0966062935157722,-3422.575580515039,11.179858671507287,ratios,False,5.0,0.06436601070706084,0.06709157732435472,6005.636130509887,17.02012456686441,
groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.001_l10.5,none,False,18,58,,0.04502207315600763,0.04690963537317214,-2.6067949034640434,5.264782707647037,ratios,False,,0.044976075857938044,0.05131286690515594,,4.524567702859288,17.0
random_split,openroad_total_power,elasticnet_a0.001_l10.8,none,False,18,58,5.0,0.025980869054304117,0.03948124856582171,-0.7028915379885898,0.8002485386035887,ratios,False,,,,,,
kfold,openroad_total_power,elasticnet_a0.001_l10.8,none,False,18,58,,0.06334624138412806,0.08069502920001873,-1707.6357063215196,7.9654361914577265,ratios,False,5.0,0.04195219100714452,0.049975422968479156,2806.855526706099,11.157056004531016,
groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.001_l10.8,none,False,18,58,,0.03292931462485502,0.0348335246781657,-2.553420421752136,3.169880915344684,ratios,False,,0.04191355482998258,0.04913432494096325,,2.1392298593412793,17.0
random_split,openroad_total_power,elasticnet_a0.01_l10.2,none,False,18,58,5.0,0.0259047567208953,0.03932121600503767,-0.6891145783661001,0.7979041680803084,ratios,False,,,,,,
kfold,openroad_total_power,elasticnet_a0.01_l10.2,none,False,18,58,,0.03792278014082494,0.052600440971505055,-149.35846458919713,2.7253430058597186,ratios,False,5.0,0.03053922230192002,0.050663895673364136,200.66518326250164,2.243643115248702,
groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.01_l10.2,none,False,18,58,,0.023157566984718367,0.02514618661975791,-2.303288667471373,1.8019362539398587,ratios,False,,0.04054105359158692,0.04833270919002938,,1.302375784275708,17.0
random_split,openroad_total_power,elasticnet_a0.01_l10.5,none,False,18,58,5.0,0.026026306920546045,0.0392013770851269,-0.6788344686515162,0.8016480909427105,ratios,False,,,,,,
kfold,openroad_total_power,elasticnet_a0.01_l10.5,none,False,18,58,,0.032274801745602696,0.046344406218542744,-39.45596364707686,1.5121711954386794,ratios,False,5.0,0.03581428779711842,0.059382097703238844,66.70465249535287,0.6574454246106961,
groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.01_l10.5,none,False,18,58,,0.02170883199807532,0.023691857650574962,-2.318873503076883,1.6484762214884867,ratios,False,,0.040680290930733054,0.048515601341024624,,1.2233249228726004,17.0
random_split,openroad_total_power,elasticnet_a0.01_l10.8,none,False,18,58,5.0,0.025865833553438862,0.03869612000957293,-0.6358371732931583,0.7967052779350353,ratios,False,,,,,,
kfold,openroad_total_power,elasticnet_a0.01_l10.8,none,False,18,58,,0.03298047917249641,0.047657402305923184,-41.113893622473164,1.6082160724590118,ratios,False,5.0,0.036631675877525846,0.06202269189052173,62.82854198696703,0.7409181947232873,
groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.01_l10.8,none,False,18,58,,0.02214400953379734,0.02412452424638456,-2.3259124257316834,1.817610255961276,ratios,False,,0.0403898587755052,0.04825466937801121,,1.299348898599405,17.0
random_split,openroad_total_power,elasticnet_a0.1_l10.2,none,False,18,58,5.0,0.0256908547245202,0.03598476964833656,-0.4146294152043166,0.791315675615111,ratios,False,,,,,,
