evaluation,target,feature_set,include_benchmark_onehot,model,scaler,reduction,rows,features,test_rows,mae,rmse,r2,relative_mae,folds,mae_std,rmse_std,r2_std,relative_mae_std,groups,error
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,False,ridge_a1,robust,select_k_10,18.0,16.0,,1.1579549408383718,1.1580007153683112,-1956.5515967381957,0.30774994672237715,,0.7312168024449094,0.7313423581443507,,0.27800397672235483,17.0,
random_split,openroad_critical_path_delay,hls_only,False,ridge_a10,robust,select_k_10,18.0,16.0,5.0,1.1612852701104315,1.3641351656944332,-0.29934118949158295,0.26457065561645804,,,,,,,
kfold,openroad_critical_path_delay,hls_only,False,ridge_a10,robust,select_k_10,18.0,16.0,,1.6147795944328291,1.6669719557446014,-63.80479556597093,0.44412008536440944,5.0,0.6402202777123972,0.6381090339090738,122.71090080457846,0.3591950373549732,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,False,ridge_a10,robust,select_k_10,18.0,16.0,,1.016875424175199,1.01693020711464,-1365.8419657273828,0.2677613559733978,,0.6011692926788822,0.6013172267197022,,0.22833276530863866,17.0,
random_split,openroad_critical_path_delay,hls_only,False,elasticnet_a0.001_l10.2,robust,select_k_10,18.0,16.0,5.0,5.307979028544382,7.835523817890775,-41.86910995654688,1.2092941568498954,,,,,,,
kfold,openroad_critical_path_delay,hls_only,False,elasticnet_a0.001_l10.2,robust,select_k_10,18.0,16.0,,5.768785278101292,6.729165555058431,-731.3463095800155,1.797421685080011,5.0,5.450715138516764,6.403579202137567,1010.8511112460832,2.3760580758740266,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,False,elasticnet_a0.001_l10.2,robust,select_k_10,18.0,16.0,,1.5709890333044532,1.5710292831710684,-2530.6691483074255,0.4432292233429495,,0.9583779768373204,0.9584624388630317,,0.3818386323787649,17.0,
random_split,openroad_critical_path_delay,hls_only,False,elasticnet_a0.001_l10.5,robust,select_k_10,18.0,16.0,5.0,5.365040060222062,7.944871278714893,-43.0739654769339,1.2222941276147699,,,,,,,
kfold,openroad_critical_path_delay,hls_only,False,elasticnet_a0.001_l10.5,robust,select_k_10,18.0,16.0,,6.519076296146324,7.625179859338706,-904.4291636802502,2.0894160995963613,5.0,6.913842996169601,8.122505627104301,1214.593712813468,2.991394190356238,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,False,elasticnet_a0.001_l10.5,robust,select_k_10,18.0,16.0,,1.6460975056754947,1.6461373984398742,-2576.1877656252273,0.47054273386831924,,1.0881040412451342,1.088176056461901,,0.45232652172980825,17.0,
random_split,openroad_critical_path_delay,hls_only,False,elasticnet_a0.001_l10.8,robust,select_k_10,18.0,16.0,5.0,5.417707301058603,8.03263480768561,-44.053075431877616,1.2342930798070324,,,,,,,
kfold,openroad_critical_path_delay,hls_only,False,elasticnet_a0.001_l10.8,robust,select_k_10,18.0,16.0,,7.835530653160106,9.19070094873936,-1293.4904915243637,2.603808466384251,5.0,9.574458214589319,11.274655970292057,1858.7994511807574,4.0902032547443525,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,False,elasticnet_a0.001_l10.8,robust,select_k_10,18.0,16.0,,1.8216267612976706,1.821666162309547,-2640.9069025426406,0.5363814973618263,,1.57773627043178,1.5777818251980364,,0.6920207240705283,17.0,
random_split,openroad_critical_path_delay,hls_only,False,elasticnet_a0.01_l10.2,robust,select_k_10,18.0,16.0,5.0,3.8801432296812712,5.3978712163572915,-19.344800444160136,0.8839964344548293,,,,,,,
kfold,openroad_critical_path_delay,hls_only,False,elasticnet_a0.01_l10.2,robust,select_k_10,18.0,16.0,,2.50074613393942,2.812960897910293,-228.50538477644287,0.6115458481731311,5.0,1.5112042070820337,2.0039764233755637,487.64554103632247,0.3720001536628772,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,False,elasticnet_a0.01_l10.2,robust,select_k_10,18.0,16.0,,1.2622022830765067,1.2622452056642859,-2225.259653522347,0.3321394636242885,,0.8355474403332285,0.8356558305582795,,0.30403514971789375,17.0,
random_split,openroad_critical_path_delay,hls_only,False,elasticnet_a0.01_l10.5,robust,select_k_10,18.0,16.0,5.0,3.991708837614955,5.591675667563348,-20.83194070162918,0.9094139496812617,,,,,,,
kfold,openroad_critical_path_delay,hls_only,False,elasticnet_a0.01_l10.5,robust,select_k_10,18.0,16.0,,2.675980281283526,3.0001333720467436,-232.64240882951472,0.6782232798890944,5.0,1.5116344500106498,2.008564063505609,486.8741712675633,0.4296962482963975,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,False,elasticnet_a0.01_l10.5,robust,select_k_10,18.0,16.0,,1.276450649290977,1.2764936711605697,-2214.9987106097255,0.33721474498599774,,0.8286756591208033,0.8287840015411521,,0.3056062800204081,17.0,
random_split,openroad_critical_path_delay,hls_only,False,elasticnet_a0.01_l10.8,robust,select_k_10,18.0,16.0,5.0,4.145574990967544,5.842577963086092,-22.835124747861332,0.9444686172271661,,,,,,,
kfold,openroad_critical_path_delay,hls_only,False,elasticnet_a0.01_l10.8,robust,select_k_10,18.0,16.0,,2.7056945258536302,3.0554683768262376,-233.43676987952193,0.6847382248288348,5.0,1.5583113792238306,2.074059010537933,487.7431416480968,0.43729168653379286,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,False,elasticnet_a0.01_l10.8,robust,select_k_10,18.0,16.0,,1.275904522087652,1.2759476982155313,-2199.196065438032,0.33537842304147764,,0.8266993765535896,0.8268077552000451,,0.304399860833273,17.0,
random_split,openroad_critical_path_delay,hls_only,False,elasticnet_a0.1_l10.2,robust,select_k_10,18.0,16.0,5.0,1.6129700696740699,1.778476090969313,-1.208535878142364,0.3674760713901174,,,,,,,
kfold,openroad_critical_path_delay,hls_only,False,elasticnet_a0.1_l10.2,robust,select_k_10,18.0,16.0,,1.8269436634566705,1.8686207195531537,-76.40474841720007,0.49738650151601504,5.0,0.6881095173801658,0.6879179741453918,147.46465026504018,0.37478792007891,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,False,elasticnet_a0.1_l10.2,robust,select_k_10,18.0,16.0,,1.10348315093277,1.1035321513260026,-1707.3547573405474,0.29157645774461,,0.6770164524749815,0.6771503846427122,,0.2602019371747235,17.0,
random_split,openroad_critical_path_delay,hls_only,False,elasticnet_a0.1_l10.5,robust,select_k_10,18.0,16.0,5.0,1.4603015264494614,1.6128293055603868,-0.816290071067479,0.3326942502368161,,,,,,,
kfold,openroad_critical_path_delay,hls_only,False,elasticnet_a0.1_l10.5,robust,select_k_10,18.0,16.0,,1.646964329901762,1.6835778046625414,-64.85010350270362,0.44031045839923627,5.0,0.5038357478964989,0.4965178348915622,128.99224493859734,0.2967288781059499,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,False,elasticnet_a0.1_l10.5,robust,select_k_10,18.0,16.0,,1.048208676583674,1.0482606587481944,-1517.0441959554707,0.2789566252157626,,0.6299908301710108,0.6301340540341702,,0.24323960196617517,17.0,
random_split,openroad_critical_path_delay,hls_only,False,elasticnet_a0.1_l10.8,robust,select_k_10,18.0,16.0,5.0,1.3858341836062995,1.5389037901987197,-0.6536033186883652,0.31572867405573063,,,,,,,
kfold,openroad_critical_path_delay,hls_only,False,elasticnet_a0.1_l10.8,robust,select_k_10,18.0,16.0,,1.6028542955806926,1.6433723943842728,-61.008344229126564,0.4298481839766084,5.0,0.49523070094451993,0.4956468248650146,120.70515742001804,0.29552641046175443,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,False,elasticnet_a0.1_l10.8,robust,select_k_10,18.0,16.0,,0.9861919976784937,0.986245477373482,-1433.246018739024,0.26170674695114327,,0.6371140311663674,0.6372585665772571,,0.2421954950940189,17.0,
random_split,openroad_critical_path_delay,hls_only,False,elasticnet_a1.0_l10.2,robust,select_k_10,18.0,16.0,5.0,0.9194151967571591,1.2152776803864809,-0.03123926397734622,0.2094664314192538,,,,,,,
kfold,openroad_critical_path_delay,hls_only,False,elasticnet_a1.0_l10.2,robust,select_k_10,18.0,16.0,,1.3570166274823396,1.4543497387156825,-46.73413222938579,0.3744410374302861,5.0,0.5509566386603668,0.5252507400471339,89.9317010629521,0.3136752193954614,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,False,elasticnet_a1.0_l10.2,robust,select_k_10,18.0,16.0,,1.021111405284127,1.0211764611447511,-968.3961517115091,0.27920209797664536,,0.48473397304213806,0.48489393485379784,,0.20911659978917357,17.0,
random_split,openroad_critical_path_delay,hls_only,False,elasticnet_a1.0_l10.5,robust,select_k_10,18.0,16.0,5.0,0.9036781228925859,1.1685685925911786,0.04650852157669949,0.20588112119703872,,,,,,,
kfold,openroad_critical_path_delay,hls_only,False,elasticnet_a1.0_l10.5,robust,select_k_10,18.0,16.0,,1.3544813930471338,1.4424806749209318,-46.84103488840367,0.37305969293904795,5.0,0.5428810704377499,0.5191747783702292,90.33425113201969,0.3106086330583362,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,False,elasticnet_a1.0_l10.5,robust,select_k_10,18.0,16.0,,1.1253014691380379,1.1253688800980808,-901.879174542138,0.3163890061461578,,0.4989737231864576,0.49910905045617304,,0.253619261285264,17.0,
random_split,openroad_critical_path_delay,hls_only,False,elasticnet_a1.0_l10.8,robust,select_k_10,18.0,16.0,5.0,0.8980452594108839,1.1301285127321197,0.1082069961664206,0.20459781000494015,,,,,,,
kfold,openroad_critical_path_delay,hls_only,False,elasticnet_a1.0_l10.8,robust,select_k_10,18.0,16.0,,1.3536612301870123,1.4354129143808743,-46.674671418625294,0.3721254559742725,5.0,0.5352608296762935,0.512317133037609,90.10231454312681,0.3076929527634082,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,False,elasticnet_a1.0_l10.8,robust,select_k_10,18.0,16.0,,1.2164900341745508,1.2165596801214826,-844.8925141891839,0.34921819841925483,,0.5554430684084969,0.5555476843573437,,0.31058897677530606,17.0,
random_split,openroad_critical_path_delay,hls_only,False,gpr_matern,robust,select_k_10,18.0,16.0,5.0,0.8720053532696443,1.09908919318557,0.15652100478709774,0.19866524957616313,,,,,,,
kfold,openroad_critical_path_delay,hls_only,False,gpr_matern,robust,select_k_10,18.0,16.0,,1.1301657197941974,1.238665456941686,-19.89624715869019,0.32925200850665315,5.0,0.6950168509802774,0.6615260640951054,31.742731262598102,0.34529158816386024,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,False,gpr_matern,robust,select_k_10,18.0,16.0,,1.2316971344519176,1.2317651788088153,-885.1576169689421,0.35939467298031713,,0.6735046248210258,0.6735923459767118,,0.3352161907700832,17.0,
random_split,openroad_critical_path_delay,hls_only,False,gpr_rbf,robust,select_k_10,18.0,16.0,5.0,0.8576133401459529,1.0752930650638473,0.19264955971836195,0.19538637878895887,,,,,,,
kfold,openroad_critical_path_delay,hls_only,False,gpr_rbf,robust,select_k_10,18.0,16.0,,1.115341243209343,1.2420767570021598,-15.867294823743407,0.32645186517733926,5.0,0.7202878163858075,0.682798745936947,23.3686838606266,0.34831386200330144,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,False,gpr_rbf,robust,select_k_10,18.0,16.0,,1.25172743188378,1.251790578928352,-1027.857268451156,0.364222100698758,,0.6932443595113799,0.6933368890928602,,0.3387935676304906,17.0,
random_split,openroad_critical_path_delay,hls_only,True,ridge_a0.1,standard,none,18.0,33.0,5.0,0.8451724349458665,1.0466157680465895,0.23513824879292144,0.19255202057399928,,,,,,,
kfold,openroad_critical_path_delay,hls_only,True,ridge_a0.1,standard,none,18.0,33.0,,2.5668683751062025,3.0805858809714026,-119.02184731805787,0.7898378838233022,5.0,2.444433364426063,2.8623147458897997,153.99729001933642,1.0699329328554152,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,True,ridge_a0.1,standard,none,18.0,33.0,,1.5444693064573363,1.5445293236869702,-1137.9086489201986,0.42092114294048244,,1.9934139121324583,1.993438816474712,,0.5992653407175533,17.0,
random_split,openroad_critical_path_delay,hls_only,True,ridge_a1,standard,none,18.0,33.0,5.0,0.8154188112264649,1.0371521038646878,0.2489077134384392,0.1857733797550566,,,,,,,
kfold,openroad_critical_path_delay,hls_only,True,ridge_a1,standard,none,18.0,33.0,,2.5364571451049,3.0372731363410272,-117.11625025075531,0.7794012196081698,5.0,2.4002150781540896,2.805094984173308,151.78472867599612,1.052203375041651,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,True,ridge_a1,standard,none,18.0,33.0,,1.5381591302252124,1.5382196302152673,-1119.813244273845,0.41931789595449764,,1.955558879290607,1.9555840680187841,,0.5887351011830932,17.0,
random_split,openroad_critical_path_delay,hls_only,True,ridge_a10,standard,none,18.0,33.0,5.0,0.9107739086484479,1.0338072583314035,0.25374449016622547,0.20749772371311453,,,,,,,
kfold,openroad_critical_path_delay,hls_only,True,ridge_a10,standard,none,18.0,33.0,,2.3632467842688873,2.725207073170737,-102.99996214220997,0.7135020006454227,5.0,2.0060482577611785,2.3407871128343034,138.03123965277717,0.9044139484413297,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,True,ridge_a10,standard,none,18.0,33.0,,1.4935296819684234,1.493594109586068,-987.3839683676833,0.40765583695334456,,1.640916028195186,1.6409439966510955,,0.5033703046496965,17.0,
random_split,openroad_critical_path_delay,hls_only,True,elasticnet_a0.001_l10.2,standard,none,18.0,33.0,5.0,0.5029175871876337,0.9327489209704122,0.392511715002567,0.11457756262647374,,,,,,,
kfold,openroad_critical_path_delay,hls_only,True,elasticnet_a0.001_l10.2,standard,none,18.0,33.0,,2.6205346215395817,3.262428176651685,-131.95803513209518,0.8390612966673118,5.0,2.9795035680331687,3.4217951972140312,177.37011123472405,1.2739266302204826,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,True,elasticnet_a0.001_l10.2,standard,none,18.0,33.0,,1.7481423541899668,1.748196991405301,-1373.1400855672305,0.4916364279922623,,3.138957565590032,3.1389724272594504,,0.9249527964923805,17.0,
random_split,openroad_critical_path_delay,hls_only,True,elasticnet_a0.001_l10.5,standard,none,18.0,33.0,5.0,0.7668331544720791,1.096356778013769,0.16070969110889577,0.17470431740499193,,,,,,,
kfold,openroad_critical_path_delay,hls_only,True,elasticnet_a0.001_l10.5,standard,none,18.0,33.0,,2.8038112342905257,3.9139294257670256,-111.01428827012933,0.828714412351472,5.0,2.6955431662480254,4.0166272571088895,116.07835151132124,1.0498572349143764,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,True,elasticnet_a0.001_l10.5,standard,none,18.0,33.0,,2.227842190137547,2.227896009054756,-1415.2290931633454,0.6581486923051262,,5.723747207508323,5.72375083096063,,1.6598166878052212,17.0,
random_split,openroad_critical_path_delay,hls_only,True,elasticnet_a0.001_l10.8,standard,none,18.0,33.0,5.0,0.7817010380131328,1.134677471608988,0.10101331125757185,0.17809160371381738,,,,,,,
kfold,openroad_critical_path_delay,hls_only,True,elasticnet_a0.001_l10.8,standard,none,18.0,33.0,,2.9174647601244965,4.553119334214482,-117.76896729328209,0.7493243110731047,5.0,3.137616726002187,6.278107873575038,131.6765739005051,0.7728735689484397,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,True,elasticnet_a0.001_l10.8,standard,none,18.0,33.0,,2.4925837748060626,2.4926398120420896,-1305.360119557499,0.7422422825929714,,6.973345054774446,6.97334501549065,,2.0168621475912656,17.0,
random_split,openroad_critical_path_delay,hls_only,True,elasticnet_a0.01_l10.2,standard,none,18.0,33.0,5.0,0.49678998638114197,0.9281435331682862,0.39849577415454696,0.11318153754593924,,,,,,,
kfold,openroad_critical_path_delay,hls_only,True,elasticnet_a0.01_l10.2,standard,none,18.0,33.0,,2.7814870532592963,3.5136942544776666,-146.12164167092564,0.896077339883983,5.0,3.2584058845377726,3.7868589432255053,202.29995288097282,1.383661793395244,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,True,elasticnet_a0.01_l10.2,standard,none,18.0,33.0,,1.678992496251071,1.6790473295888793,-1363.3314581790637,0.4771163188230813,,2.8179251782807015,2.8179430334428646,,0.8343911720807635,17.0,
random_split,openroad_critical_path_delay,hls_only,True,elasticnet_a0.01_l10.5,standard,none,18.0,33.0,5.0,0.7676339315230134,1.0950949474341796,0.1626405091712384,0.1748867550151307,,,,,,,
kfold,openroad_critical_path_delay,hls_only,True,elasticnet_a0.01_l10.5,standard,none,18.0,33.0,,3.104179237357992,4.14566246568905,-152.99749486381518,0.9772463069612314,5.0,3.424408385981455,4.342088594868644,209.41194039304023,1.429347895400571,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,True,elasticnet_a0.01_l10.5,standard,none,18.0,33.0,,2.027340912178963,2.027395092745539,-1396.392496705693,0.6057498268229535,,4.694734517162327,4.69474121101517,,1.366928322700156,17.0,
random_split,openroad_critical_path_delay,hls_only,True,elasticnet_a0.01_l10.8,standard,none,18.0,33.0,5.0,0.8315100433912045,1.1498318620358774,0.07683979621095816,0.18943937634786356,,,,,,,
kfold,openroad_critical_path_delay,hls_only,True,elasticnet_a0.01_l10.8,standard,none,18.0,33.0,,3.4539455944661315,4.824248724430877,-173.25324217388007,1.0541057645668293,5.0,3.6268459015409182,5.15522652336842,212.0777505269917,1.4491172467238123,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,True,elasticnet_a0.01_l10.8,standard,none,18.0,33.0,,2.1532868995867056,2.1533431519499757,-1295.3911556153653,0.6613107957103037,,5.131149541106321,5.131153328843463,,1.4955627216857685,17.0,
random_split,openroad_critical_path_delay,hls_only,True,elasticnet_a0.1_l10.2,standard,none,18.0,33.0,5.0,0.48278647698923327,0.9189709615097257,0.4103260079164054,0.10999117790209721,,,,,,,
kfold,openroad_critical_path_delay,hls_only,True,elasticnet_a0.1_l10.2,standard,none,18.0,33.0,,2.6400688468823357,3.3113965284797127,-131.59876218958937,0.8428845570633465,5.0,2.9848366096609373,3.461047119385816,176.66919155430386,1.273396191586259,,
groupkfold_by_benchmark,openroad_critical_path_delay,hls_only,True,elasticnet_a0.1_l10.2,standard,none,18.0,33.0,,1.6360674215718087,1.6361237126605668,-1293.6087508732046,0.46672582024738984,,2.6931230386019047,2.6931417088231617,,0.7989837070507294,17.0,
random_split,openroad_critical_path_delay,hls_only,True,elasticnet_a0.1_l10.5,standard,none,18.0,33.0,5.0,0.7380031136391461,1.0744663357568496,0.1938905305872206,0.16813609252438785,,,,,,,
kfold,openroad_critical_path_delay,hls_only,True,elasticnet_a0.1_l10.5,standard,none,18.0,33.0,,2.8684810363212647,3.810874075699059,-127.70929526817861,0.8941219915547984,5.0,3.0500516250775687,3.897159253962473,166.7868753179749,1.274847986349281,,
