experiment,evaluation,target,model,feature_set,reduction,scaler,benchmark_onehot,mae,rmse,r2,relative_mae,rows,features,normalized_target
eda_aware_normalized_target,kfold,openroad_total_power,gpr_matern,semantic_ratios_normalized_target,none,standard,True,0.0400591079149436,0.0530315196881104,-149.9480467919411,2.4850693261757746,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,gpr_matern,semantic_ratios_normalized_target,none,standard,True,0.0319911924706115,0.0340069490173353,-2.229537426411031,3.385727789527889,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,gpr_rbf,semantic_ratios_normalized_target,none,standard,True,0.0329134049346982,0.0337802850360367,-0.2466135699400056,1.013780722438805,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,gpr_rbf,semantic_ratios_normalized_target,none,standard,True,0.0401577996112925,0.0531419453423476,-150.00786786935902,2.485888141370411,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,gpr_rbf,semantic_ratios_normalized_target,none,standard,True,0.0319740238125101,0.0339897803592338,-2.229537426411031,3.384934766977987,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,gpr_rq,semantic_ratios_normalized_target,none,standard,True,0.075219967630313,0.097551695340552,-9.39620592217231,2.3168843599554294,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,gpr_rq,semantic_ratios_normalized_target,none,standard,True,0.0515841086226673,0.0675871603931878,-147.26535356548743,2.762297867697263,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,gpr_rq,semantic_ratios_normalized_target,none,standard,True,0.0318256845913877,0.0338414411381115,-2.229537426411031,3.31334048667556,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,ridge_a0.1,semantic_ratios_normalized_target,select_k_5,standard,True,0.0311988762407536,0.0468438732616771,-1.3972361880513935,0.9609707460344252,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,ridge_a0.1,semantic_ratios_normalized_target,select_k_5,standard,True,0.0272716391401418,0.0413929851762884,-10.067597771552093,1.0099420098870888,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,ridge_a0.1,semantic_ratios_normalized_target,select_k_5,standard,True,0.0225657016371663,0.0245055919713979,-2.443661284766286,1.5725574421354132,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,ridge_a1,semantic_ratios_normalized_target,select_k_5,standard,True,0.032164704627403,0.0470362118778978,-1.416962468011595,0.990719664492178,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,ridge_a1,semantic_ratios_normalized_target,select_k_5,standard,True,0.0273361152754016,0.0413556522630176,-7.622013981484846,0.9420962102991902,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,ridge_a1,semantic_ratios_normalized_target,select_k_5,standard,True,0.0214857176397311,0.0234264057473735,-2.4412768106134592,1.3997409560776093,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,ridge_a10,semantic_ratios_normalized_target,select_k_5,standard,True,0.0348538282897605,0.0448420852935059,-1.1967307597373664,1.073548582817735,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,ridge_a10,semantic_ratios_normalized_target,select_k_5,standard,True,0.0328223118566824,0.04607262590565,-57.28172352223785,1.600986824828046,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,ridge_a10,semantic_ratios_normalized_target,select_k_5,standard,True,0.0237549708001353,0.0257048149244691,-2.414121561791964,1.7897615067243269,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,elasticnet_a0.001_l10.2,semantic_ratios_normalized_target,select_k_5,standard,True,0.0329598153109184,0.0338321885502496,-0.2504473643403826,1.0152102294991214,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,elasticnet_a0.001_l10.2,semantic_ratios_normalized_target,select_k_5,standard,True,0.0401634272358931,0.0531486117446274,-150.00785681399032,2.485888509097943,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.001_l10.2,semantic_ratios_normalized_target,select_k_5,standard,True,0.0319731976886982,0.0339889542354219,-2.229537426411031,3.384876379428579,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,elasticnet_a0.001_l10.5,semantic_ratios_normalized_target,select_k_5,standard,True,0.0329598153109184,0.0338321885502496,-0.2504473643403826,1.0152102294991214,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,elasticnet_a0.001_l10.5,semantic_ratios_normalized_target,select_k_5,standard,True,0.0401634272358931,0.0531486117446274,-150.00785681399032,2.485888509097943,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.001_l10.5,semantic_ratios_normalized_target,select_k_5,standard,True,0.0319731976886982,0.0339889542354219,-2.229537426411031,3.384876379428579,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,elasticnet_a0.001_l10.8,semantic_ratios_normalized_target,select_k_5,standard,True,0.0329598153109184,0.0338321885502496,-0.2504473643403826,1.0152102294991214,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,elasticnet_a0.001_l10.8,semantic_ratios_normalized_target,select_k_5,standard,True,0.0401634272358931,0.0531486117446274,-150.00785681399032,2.485888509097943,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.001_l10.8,semantic_ratios_normalized_target,select_k_5,standard,True,0.0319731976886982,0.0339889542354219,-2.229537426411031,3.384876379428579,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,elasticnet_a0.01_l10.2,semantic_ratios_normalized_target,select_k_5,standard,True,0.0329598153109184,0.0338321885502496,-0.2504473643403826,1.0152102294991214,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,elasticnet_a0.01_l10.2,semantic_ratios_normalized_target,select_k_5,standard,True,0.0401634272358931,0.0531486117446274,-150.00785681399032,2.485888509097943,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.01_l10.2,semantic_ratios_normalized_target,select_k_5,standard,True,0.0319731976886982,0.0339889542354219,-2.229537426411031,3.384876379428579,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,elasticnet_a0.01_l10.5,semantic_ratios_normalized_target,select_k_5,standard,True,0.0329598153109184,0.0338321885502496,-0.2504473643403826,1.0152102294991214,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,elasticnet_a0.01_l10.5,semantic_ratios_normalized_target,select_k_5,standard,True,0.0401634272358931,0.0531486117446274,-150.00785681399032,2.485888509097943,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.01_l10.5,semantic_ratios_normalized_target,select_k_5,standard,True,0.0319731976886982,0.0339889542354219,-2.229537426411031,3.384876379428579,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,elasticnet_a0.01_l10.8,semantic_ratios_normalized_target,select_k_5,standard,True,0.0329598153109184,0.0338321885502496,-0.2504473643403826,1.0152102294991214,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,elasticnet_a0.01_l10.8,semantic_ratios_normalized_target,select_k_5,standard,True,0.0401634272358931,0.0531486117446274,-150.00785681399032,2.485888509097943,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.01_l10.8,semantic_ratios_normalized_target,select_k_5,standard,True,0.0319731976886982,0.0339889542354219,-2.229537426411031,3.384876379428579,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,elasticnet_a0.1_l10.2,semantic_ratios_normalized_target,select_k_5,standard,True,0.0329598153109184,0.0338321885502496,-0.2504473643403826,1.0152102294991214,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,elasticnet_a0.1_l10.2,semantic_ratios_normalized_target,select_k_5,standard,True,0.0401634272358931,0.0531486117446274,-150.00785681399032,2.485888509097943,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.1_l10.2,semantic_ratios_normalized_target,select_k_5,standard,True,0.0319731976886982,0.0339889542354219,-2.229537426411031,3.384876379428579,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,elasticnet_a0.1_l10.5,semantic_ratios_normalized_target,select_k_5,standard,True,0.0329598153109184,0.0338321885502496,-0.2504473643403826,1.0152102294991214,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,elasticnet_a0.1_l10.5,semantic_ratios_normalized_target,select_k_5,standard,True,0.0401634272358931,0.0531486117446274,-150.00785681399032,2.485888509097943,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.1_l10.5,semantic_ratios_normalized_target,select_k_5,standard,True,0.0319731976886982,0.0339889542354219,-2.229537426411031,3.384876379428579,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,elasticnet_a0.1_l10.8,semantic_ratios_normalized_target,select_k_5,standard,True,0.0329598153109184,0.0338321885502496,-0.2504473643403826,1.0152102294991214,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,elasticnet_a0.1_l10.8,semantic_ratios_normalized_target,select_k_5,standard,True,0.0401634272358931,0.0531486117446274,-150.00785681399032,2.485888509097943,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a0.1_l10.8,semantic_ratios_normalized_target,select_k_5,standard,True,0.0319731976886982,0.0339889542354219,-2.229537426411031,3.384876379428579,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,elasticnet_a1.0_l10.2,semantic_ratios_normalized_target,select_k_5,standard,True,0.0329598153109184,0.0338321885502496,-0.2504473643403826,1.0152102294991214,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,elasticnet_a1.0_l10.2,semantic_ratios_normalized_target,select_k_5,standard,True,0.0401634272358931,0.0531486117446274,-150.00785681399032,2.485888509097943,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a1.0_l10.2,semantic_ratios_normalized_target,select_k_5,standard,True,0.0319731976886982,0.0339889542354219,-2.229537426411031,3.384876379428579,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,elasticnet_a1.0_l10.5,semantic_ratios_normalized_target,select_k_5,standard,True,0.0329598153109184,0.0338321885502496,-0.2504473643403826,1.0152102294991214,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,elasticnet_a1.0_l10.5,semantic_ratios_normalized_target,select_k_5,standard,True,0.0401634272358931,0.0531486117446274,-150.00785681399032,2.485888509097943,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a1.0_l10.5,semantic_ratios_normalized_target,select_k_5,standard,True,0.0319731976886982,0.0339889542354219,-2.229537426411031,3.384876379428579,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,elasticnet_a1.0_l10.8,semantic_ratios_normalized_target,select_k_5,standard,True,0.0329598153109184,0.0338321885502496,-0.2504473643403826,1.0152102294991214,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,elasticnet_a1.0_l10.8,semantic_ratios_normalized_target,select_k_5,standard,True,0.0401634272358931,0.0531486117446274,-150.00785681399032,2.485888509097943,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,elasticnet_a1.0_l10.8,semantic_ratios_normalized_target,select_k_5,standard,True,0.0319731976886982,0.0339889542354219,-2.229537426411031,3.384876379428579,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,gpr_matern,semantic_ratios_normalized_target,select_k_5,standard,True,0.0212173585938185,0.0318421699615394,-0.107670380571585,0.6535254910927921,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,gpr_matern,semantic_ratios_normalized_target,select_k_5,standard,True,0.0267320576910206,0.0414804668981692,-27.180405798745632,1.1854177382591593,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,gpr_matern,semantic_ratios_normalized_target,select_k_5,standard,True,0.0184535458372387,0.0204564108536303,-2.264195420110208,0.960233981820596,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,gpr_rbf,semantic_ratios_normalized_target,select_k_5,standard,True,0.0217629502577784,0.0324606515173061,-0.1511176025173253,0.6703305075395304,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,gpr_rbf,semantic_ratios_normalized_target,select_k_5,standard,True,0.0273259475300795,0.0419741761510009,-38.5681301371428,1.212871364606087,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,gpr_rbf,semantic_ratios_normalized_target,select_k_5,standard,True,0.0194793276586417,0.0214851232884223,-2.2562572788363893,1.1193423656358383,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,gpr_rq,semantic_ratios_normalized_target,select_k_5,standard,True,0.0244316118616043,0.0359318122155823,-0.4104687651315171,0.7525291647139868,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,gpr_rq,semantic_ratios_normalized_target,select_k_5,standard,True,0.0276209844581388,0.0423600392878256,-33.02778679710708,1.247993360517568,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,gpr_rq,semantic_ratios_normalized_target,select_k_5,standard,True,0.0194796238945268,0.0214915416685903,-2.239787289173923,0.988151778268786,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,ridge_a0.1,semantic_ratios_normalized_target,select_k_10,standard,True,0.0312010535301172,0.0468465027501492,-1.3975053238593382,0.9610378097122286,18.0,81.0,power_per_area
eda_aware_normalized_target,kfold,openroad_total_power,ridge_a0.1,semantic_ratios_normalized_target,select_k_10,standard,True,0.0313325517771325,0.0459469829720621,-78.13250400173249,1.674229040767918,18.0,81.0,power_per_area
eda_aware_normalized_target,groupkfold_by_benchmark,openroad_total_power,ridge_a0.1,semantic_ratios_normalized_target,select_k_10,standard,True,0.0263226297961105,0.0282834357716493,-2.3821144991709016,2.34804586934214,18.0,81.0,power_per_area
eda_aware_normalized_target,random_split,openroad_total_power,ridge_a1,semantic_ratios_normalized_target,select_k_10,standard,True,0.0322310482123992,0.0471198957839884,-1.425570337442133,0.9927631433622628,18.0,81.0,power_per_area
